Time, BMPtemp, BMPpresh, BMPalt, IMUaccelX, IMUaccelY, IMUaccelZ, GyGloblX, GyGloblY, GyGloblZ, GyroDltX, GyroDltY, GyroDltZ, AcceloX, AcceloY, AcceloZ, ExpIMUAccelYStp, CycStp
Time: 1262508, BMP Temp: 25.07, BMP Pressure: 881.47, BMP Altitude: 1159.95, IMU Accel X Y Z: 0.13,-10.03,-0.01, Global X Y Z: -8.18,-16.82,3.00, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2119
Time: 1263108, BMP Temp: 25.08, BMP Pressure: 881.47, BMP Altitude: 1159.92, IMU Accel X Y Z: 0.03,-10.07,-0.06, Global X Y Z: -8.18,-16.82,3.00, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2120
Time: 1263707, BMP Temp: 25.08, BMP Pressure: 881.47, BMP Altitude: 1159.88, IMU Accel X Y Z: 0.18,-10.01,-0.09, Global X Y Z: -8.19,-16.83,3.01, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2121
Time: 1264307, BMP Temp: 25.08, BMP Pressure: 881.47, BMP Altitude: 1159.89, IMU Accel X Y Z: 0.11,-10.05,-0.05, Global X Y Z: -8.19,-16.84,3.01, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2122
Time: 1264906, BMP Temp: 25.08, BMP Pressure: 881.46, BMP Altitude: 1160.03, IMU Accel X Y Z: 0.11,-10.06,-0.05, Global X Y Z: -8.20,-16.85,3.01, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2123
Time: 1265506, BMP Temp: 25.08, BMP Pressure: 881.46, BMP Altitude: 1160.04, IMU Accel X Y Z: 0.10,-10.05,0.00, Global X Y Z: -8.20,-16.86,3.01, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 0.96,13.45,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2124
Time: 1266105, BMP Temp: 25.08, BMP Pressure: 881.46, BMP Altitude: 1159.98, IMU Accel X Y Z: 0.16,-10.03,-0.02, Global X Y Z: -8.21,-16.87,3.01, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2125
Time: 1266710, BMP Temp: 25.08, BMP Pressure: 881.46, BMP Altitude: 1160.00, IMU Accel X Y Z: 0.15,-10.06,-0.02, Global X Y Z: -8.21,-16.88,3.01, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2126
Time: 1267309, BMP Temp: 25.08, BMP Pressure: 881.46, BMP Altitude: 1159.99, IMU Accel X Y Z: 0.08,-10.02,-0.03, Global X Y Z: -8.21,-16.88,3.01, Gyro Dlt X Y Z: 0.00,0.00,-0.00, Accelo X Y Z: 6.25,14.42,-3.36, LinDlta Loop Y Accel: 2, Cycle couCycle count: 2127
Time: 1267909, BMP Temp: 25.09, BMP Pressure: 881.45, BMP Altitude: 1160.14, IMU Accel X Y Z: 0.11,-10.03,-0.10, Global X Y Z: -8.22,-16.89,3.01, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2128
Time: 1268508, BMP Temp: 25.09, BMP Pressure: 881.45, BMP Altitude: 1160.13, IMU Accel X Y Z: 0.10,-10.04,-0.05, Global X Y Z: -8.22,-16.90,3.01, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2129
Time: 1269107, BMP Temp: 25.09, BMP Pressure: 881.46, BMP Altitude: 1160.04, IMU Accel X Y Z: 0.15,-10.03,0.02, Global X Y Z: -8.22,-16.90,3.02, Gyro Dlt X Y Z: 0.00,-0.01,0.00, Accelo X Y Z: 1.44,13.45,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2130
Time: 1269707, BMP Temp: 25.09, BMP Pressure: 881.46, BMP Altitude: 1159.98, IMU Accel X Y Z: 0.09,-10.04,-0.06, Global X Y Z: -8.22,-16.91,3.02, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,13.45,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2131
Time: 1270311, BMP Temp: 25.09, BMP Pressure: 881.47, BMP Altitude: 1159.91, IMU Accel X Y Z: 0.11,-10.04,-0.07, Global X Y Z: -8.23,-16.92,3.02, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2132
Time: 1270911, BMP Temp: 25.09, BMP Pressure: 881.46, BMP Altitude: 1160.04, IMU Accel X Y Z: 0.11,-10.00,-0.05, Global X Y Z: -8.23,-16.93,3.02, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2133
Time: 1271510, BMP Temp: 25.09, BMP Pressure: 881.47, BMP Altitude: 1159.89, IMU Accel X Y Z: 0.11,-10.03,-0.04, Global X Y Z: -8.24,-16.94,3.02, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2134
Time: 1272109, BMP Temp: 25.09, BMP Pressure: 881.48, BMP Altitude: 1159.82, IMU Accel X Y Z: 0.07,-10.05,-0.05, Global X Y Z: -8.24,-16.94,3.02, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2135
Time: 1272713, BMP Temp: 25.09, BMP Pressure: 881.49, BMP Altitude: 1159.77, IMU Accel X Y Z: 0.15,-10.02,0.01, Global X Y Z: -8.24,-16.95,3.02, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2136
Time: 1273313, BMP Temp: 25.09, BMP Pressure: 881.49, BMP Altitude: 1159.73, IMU Accel X Y Z: 0.09,-10.04,-0.06, Global X Y Z: -8.25,-16.96,3.02, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-1.92, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2137
Time: 1273912, BMP Temp: 25.10, BMP Pressure: 881.47, BMP Altitude: 1159.95, IMU Accel X Y Z: 0.18,-10.07,-0.02, Global X Y Z: -8.25,-16.96,3.03, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2138
Time: 1274512, BMP Temp: 25.09, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: 0.07,-10.01,-0.09, Global X Y Z: -8.26,-16.97,3.03, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2139
Time: 1275111, BMP Temp: 25.10, BMP Pressure: 881.47, BMP Altitude: 1159.92, IMU Accel X Y Z: 0.11,-10.03,-0.03, Global X Y Z: -8.26,-16.98,3.03, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2140
Time: 1275710, BMP Temp: 25.10, BMP Pressure: 881.47, BMP Altitude: 1159.91, IMU Accel X Y Z: 0.11,-10.07,-0.05, Global X Y Z: -8.26,-16.98,3.03, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2141
Time: 1276309, BMP Temp: 25.10, BMP Pressure: 881.48, BMP Altitude: 1159.87, IMU Accel X Y Z: 0.05,-10.06,-0.11, Global X Y Z: -8.27,-16.99,3.03, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2142
Time: 1276909, BMP Temp: 25.10, BMP Pressure: 881.46, BMP Altitude: 1159.97, IMU Accel X Y Z: 0.13,-10.02,-0.07, Global X Y Z: -8.27,-17.00,3.04, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,13.45,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2143
Time: 1277509, BMP Temp: 25.10, BMP Pressure: 881.47, BMP Altitude: 1159.88, IMU Accel X Y Z: 0.12,-10.04,-0.05, Global X Y Z: -8.28,-17.01,3.04, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2144
Time: 1278113, BMP Temp: 25.11, BMP Pressure: 881.48, BMP Altitude: 1159.87, IMU Accel X Y Z: 0.11,-10.06,-0.10, Global X Y Z: -8.29,-17.01,3.04, Gyro Dlt X Y Z: -0.01,0.00,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2145
Time: 1278713, BMP Temp: 25.11, BMP Pressure: 881.48, BMP Altitude: 1159.87, IMU Accel X Y Z: 0.11,-10.10,-0.06, Global X Y Z: -8.29,-17.01,3.04, Gyro Dlt X Y Z: -0.01,0.00,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2146
Time: 1279312, BMP Temp: 25.11, BMP Pressure: 881.48, BMP Altitude: 1159.81, IMU Accel X Y Z: 0.12,-10.05,0.00, Global X Y Z: -8.30,-17.02,3.04, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2147
Time: 1279911, BMP Temp: 25.11, BMP Pressure: 881.47, BMP Altitude: 1159.95, IMU Accel X Y Z: 0.10,-10.02,-0.01, Global X Y Z: -8.31,-17.02,3.04, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2148
Time: 1280510, BMP Temp: 25.11, BMP Pressure: 881.46, BMP Altitude: 1160.00, IMU Accel X Y Z: 0.08,-10.02,-0.03, Global X Y Z: -8.31,-17.04,3.04, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2149
Time: 1281110, BMP Temp: 25.11, BMP Pressure: 881.46, BMP Altitude: 1159.98, IMU Accel X Y Z: 0.13,-10.05,-0.02, Global X Y Z: -8.32,-17.05,3.04, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2150
Time: 1281714, BMP Temp: 25.11, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: 0.10,-10.09,-0.00, Global X Y Z: -8.32,-17.05,3.04, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2151
Time: 1282313, BMP Temp: 25.11, BMP Pressure: 881.47, BMP Altitude: 1159.89, IMU Accel X Y Z: 0.10,-10.00,-0.09, Global X Y Z: -8.33,-17.06,3.05, Gyro Dlt X Y Z: -0.01,-0.01,0.01, Accelo X Y Z: 0.48,13.45,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2152
Time: 1282913, BMP Temp: 25.11, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: 0.09,-10.02,-0.03, Global X Y Z: -8.33,-17.07,3.05, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2153
Time: 1283512, BMP Temp: 25.11, BMP Pressure: 881.47, BMP Altitude: 1159.94, IMU Accel X Y Z: 0.08,-10.04,-0.08, Global X Y Z: -8.34,-17.08,3.05, Gyro Dlt X Y Z: -0.00,-0.01,-0.00, Accelo X Y Z: 1.44,12.01,-3.84, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2154
Time: 1284117, BMP Temp: 25.12, BMP Pressure: 881.46, BMP Altitude: 1159.97, IMU Accel X Y Z: 0.08,-10.07,-0.00, Global X Y Z: -8.33,-17.08,3.05, Gyro Dlt X Y Z: 0.00,-0.00,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2155
Time: 1284716, BMP Temp: 25.12, BMP Pressure: 881.46, BMP Altitude: 1159.98, IMU Accel X Y Z: 0.13,-10.05,-0.01, Global X Y Z: -8.34,-17.09,3.06, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2156
Time: 1285315, BMP Temp: 25.12, BMP Pressure: 881.45, BMP Altitude: 1160.06, IMU Accel X Y Z: 0.15,-10.01,-0.03, Global X Y Z: -8.34,-17.10,3.06, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2157
Time: 1285915, BMP Temp: 25.12, BMP Pressure: 881.44, BMP Altitude: 1160.23, IMU Accel X Y Z: 0.10,-10.00,0.00, Global X Y Z: -8.35,-17.11,3.06, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2158
Time: 1286514, BMP Temp: 25.12, BMP Pressure: 881.45, BMP Altitude: 1160.15, IMU Accel X Y Z: 0.13,-10.02,-0.05, Global X Y Z: -8.36,-17.12,3.06, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2159
Time: 1287114, BMP Temp: 25.12, BMP Pressure: 881.45, BMP Altitude: 1160.14, IMU Accel X Y Z: 0.11,-10.03,-0.04, Global X Y Z: -8.36,-17.13,3.06, Gyro Dlt X Y Z: -0.01,-0.01,0.01, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2160
Time: 1287713, BMP Temp: 25.12, BMP Pressure: 881.45, BMP Altitude: 1160.14, IMU Accel X Y Z: 0.10,-10.01,-0.01, Global X Y Z: -8.37,-17.14,3.06, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2161
Time: 1288318, BMP Temp: 25.13, BMP Pressure: 881.45, BMP Altitude: 1160.13, IMU Accel X Y Z: 0.13,-10.02,-0.07, Global X Y Z: -8.38,-17.14,3.06, Gyro Dlt X Y Z: -0.01,-0.00,-0.01, Accelo X Y Z: 1.44,13.45,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2162
Time: 1288922, BMP Temp: 25.13, BMP Pressure: 881.43, BMP Altitude: 1160.30, IMU Accel X Y Z: 0.07,-10.06,0.04, Global X Y Z: -8.38,-17.15,3.06, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2163
Time: 1289521, BMP Temp: 25.13, BMP Pressure: 881.44, BMP Altitude: 1160.24, IMU Accel X Y Z: 0.11,-9.96,-0.00, Global X Y Z: -8.39,-17.15,3.07, Gyro Dlt X Y Z: -0.01,-0.00,0.01, Accelo X Y Z: 0.96,13.45,-2.88, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2164
Time: 1290121, BMP Temp: 25.13, BMP Pressure: 881.44, BMP Altitude: 1160.17, IMU Accel X Y Z: 0.11,-10.05,-0.03, Global X Y Z: -8.39,-17.16,3.07, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2165
Time: 1290720, BMP Temp: 25.13, BMP Pressure: 881.45, BMP Altitude: 1160.11, IMU Accel X Y Z: 0.10,-10.09,-0.04, Global X Y Z: -8.39,-17.17,3.07, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2166
Time: 1291319, BMP Temp: 25.13, BMP Pressure: 881.45, BMP Altitude: 1160.11, IMU Accel X Y Z: 0.12,-10.04,-0.03, Global X Y Z: -8.40,-17.18,3.07, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.49,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2167
Time: 1291919, BMP Temp: 25.13, BMP Pressure: 881.43, BMP Altitude: 1160.28, IMU Accel X Y Z: 0.08,-10.01,-0.00, Global X Y Z: -8.40,-17.18,3.07, Gyro Dlt X Y Z: -0.00,-0.00,-0.00, Accelo X Y Z: 1.44,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2168
Time: 1292523, BMP Temp: 25.13, BMP Pressure: 881.43, BMP Altitude: 1160.26, IMU Accel X Y Z: 0.08,-10.02,-0.03, Global X Y Z: -8.41,-17.19,3.07, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2169
Time: 1293123, BMP Temp: 25.13, BMP Pressure: 881.44, BMP Altitude: 1160.21, IMU Accel X Y Z: 0.09,-10.00,-0.03, Global X Y Z: -8.42,-17.20,3.07, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2170
Time: 1293722, BMP Temp: 25.13, BMP Pressure: 881.44, BMP Altitude: 1160.20, IMU Accel X Y Z: 0.13,-10.06,-0.03, Global X Y Z: -8.42,-17.21,3.07, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 2, Cycle couCycle count: 2171
Time: 1294321, BMP Temp: 25.13, BMP Pressure: 881.44, BMP Altitude: 1160.21, IMU Accel X Y Z: 0.14,-10.04,-0.05, Global X Y Z: -8.43,-17.21,3.07, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2172
Time: 1294926, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.39, IMU Accel X Y Z: 0.12,-10.00,-0.03, Global X Y Z: -8.43,-17.23,3.07, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2173
Time: 1295525, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.34, IMU Accel X Y Z: 0.09,-10.04,-0.04, Global X Y Z: -8.43,-17.23,3.08, Gyro Dlt X Y Z: 0.00,-0.01,0.01, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2174
Time: 1296125, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.40, IMU Accel X Y Z: 0.11,-10.02,-0.06, Global X Y Z: -8.44,-17.24,3.08, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2175
Time: 1296724, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.35, IMU Accel X Y Z: 0.10,-9.96,-0.03, Global X Y Z: -8.44,-17.25,3.08, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2176
Time: 1297324, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.34, IMU Accel X Y Z: 0.17,-10.02,-0.08, Global X Y Z: -8.44,-17.26,3.08, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,13.45,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2177
Time: 1297923, BMP Temp: 25.14, BMP Pressure: 881.41, BMP Altitude: 1160.50, IMU Accel X Y Z: 0.10,-10.04,-0.06, Global X Y Z: -8.45,-17.27,3.09, Gyro Dlt X Y Z: -0.00,-0.01,0.01, Accelo X Y Z: 1.44,12.49,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2178
Time: 1298522, BMP Temp: 25.14, BMP Pressure: 881.41, BMP Altitude: 1160.49, IMU Accel X Y Z: 0.04,-10.05,-0.01, Global X Y Z: -8.45,-17.27,3.09, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2179
Time: 1299122, BMP Temp: 25.14, BMP Pressure: 881.41, BMP Altitude: 1160.50, IMU Accel X Y Z: 0.12,-10.03,-0.07, Global X Y Z: -8.46,-17.28,3.09, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2180
Time: 1299726, BMP Temp: 25.14, BMP Pressure: 881.41, BMP Altitude: 1160.43, IMU Accel X Y Z: 0.14,-10.04,-0.10, Global X Y Z: -8.46,-17.29,3.09, Gyro Dlt X Y Z: -0.01,-0.00,0.00, Accelo X Y Z: 1.44,12.97,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2181
Time: 1300326, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.43, IMU Accel X Y Z: 0.12,-10.01,-0.04, Global X Y Z: -8.47,-17.29,3.09, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.92,12.97,-1.92, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2182
Time: 1300925, BMP Temp: 25.14, BMP Pressure: 881.40, BMP Altitude: 1160.56, IMU Accel X Y Z: 0.07,-10.03,-0.06, Global X Y Z: -8.48,-17.30,3.09, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2183
Time: 1301524, BMP Temp: 25.14, BMP Pressure: 881.41, BMP Altitude: 1160.49, IMU Accel X Y Z: 0.13,-10.08,-0.01, Global X Y Z: -8.48,-17.31,3.09, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,13.45,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2184
Time: 1302124, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.43, IMU Accel X Y Z: 0.11,-10.00,-0.11, Global X Y Z: -8.49,-17.32,3.10, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.40, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2185
Time: 1302723, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.41, IMU Accel X Y Z: 0.11,-10.07,-0.07, Global X Y Z: -8.49,-17.33,3.10, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2186
Time: 1303323, BMP Temp: 25.14, BMP Pressure: 881.41, BMP Altitude: 1160.44, IMU Accel X Y Z: 0.10,-10.07,-0.04, Global X Y Z: -8.50,-17.34,3.10, Gyro Dlt X Y Z: -0.00,-0.01,0.01, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2187
Time: 1303922, BMP Temp: 25.14, BMP Pressure: 881.40, BMP Altitude: 1160.56, IMU Accel X Y Z: 0.12,-10.05,0.00, Global X Y Z: -8.51,-17.35,3.10, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.92,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2188
Time: 1304522, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.43, IMU Accel X Y Z: 0.06,-10.00,-0.03, Global X Y Z: -8.51,-17.36,3.11, Gyro Dlt X Y Z: -0.01,-0.00,0.01, Accelo X Y Z: 0.96,12.97,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2189
Time: 1305121, BMP Temp: 25.14, BMP Pressure: 881.42, BMP Altitude: 1160.37, IMU Accel X Y Z: 0.20,-9.96,0.02, Global X Y Z: -8.52,-17.37,3.11, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,12.97,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2190
Time: 1305720, BMP Temp: 25.14, BMP Pressure: 881.43, BMP Altitude: 1160.31, IMU Accel X Y Z: 0.07,-10.02,-0.08, Global X Y Z: -8.52,-17.38,3.11, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 1.92,12.97,-3.36, LinDlta Loop Y Accel: 1, Cycle couCycle count: 2191
Time: 1306320, BMP Temp: 25.14, BMP Pressure: 881.43, BMP Altitude: 1160.25, IMU Accel X Y Z: 0.11,-10.03,-0.03, Global X Y Z: -8.52,-17.39,3.11, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 1.44,12.49,-2.40, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2192
Time: 1306924, BMP Temp: 25.14, BMP Pressure: 881.43, BMP Altitude: 1160.31, IMU Accel X Y Z: 0.07,-10.07,-0.08, Global X Y Z: -8.53,-17.40,3.11, Gyro Dlt X Y Z: -0.01,-0.01,0.00, Accelo X Y Z: 1.44,13.45,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2193
Time: 1307524, BMP Temp: 25.14, BMP Pressure: 881.44, BMP Altitude: 1160.24, IMU Accel X Y Z: 0.11,-10.04,-0.06, Global X Y Z: -8.54,-17.40,3.11, Gyro Dlt X Y Z: -0.01,-0.01,-0.00, Accelo X Y Z: 0.96,12.49,-3.36, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2194
Time: 1308128, BMP Temp: 25.14, BMP Pressure: 881.43, BMP Altitude: 1160.27, IMU Accel X Y Z: 0.10,-10.06,-0.02, Global X Y Z: -8.54,-17.41,3.11, Gyro Dlt X Y Z: -0.00,-0.01,0.00, Accelo X Y Z: 0.96,12.49,-2.88, LinDlta Loop Y Accel: 0, Cycle couCycle count: 2195
